account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000952,"Medina, Hansen and Davis",952,Retailer,Retail,4189 Gomez Plains,Port Chelseamouth,VI,75260,Customer,49222687,25,2020-07-09
ACC000953,Thomas-Coleman,953,Tech,Tech,14133 Louis Motorway,Jessicaland,MD,87772,Partner,39964714,2500,2020-03-04
ACC000954,Hale LLC,954,Manufacturing,Manufacturing,76762 Michael Tunnel Apt. 771,Muellerhaven,ID,72574,Partner,43964714,50,2022-06-08
ACC000955,Powell and Sons,955,Retailer,Retail,833 Daniel Square Suite 465,West Leahfurt,NE,90176,Customer,3694065,25,2021-11-09
ACC000956,Scott Inc,956,Tech,Tech,536 Jordan Plaza Apt. 528,Christopherhaven,NV,53698,Customer,12849627,1000,2021-06-27
ACC000957,"Sandoval, Cobb and Harmon",957,Manufacturing,Manufacturing,91714 Cline Course,Jasonberg,PW,97690,Prospect,18992693,250,2021-05-01
ACC000958,"Price, Gordon and Anderson",958,Retailer,Retail,090 Jacob View,North Mirandaberg,HI,17017,Customer,3430978,1000,2022-10-02
ACC000959,Butler-Lewis,959,Tech,Tech,35888 Evans Glen,Port Jeffrey,NE,81585,Customer,3757758,500,2020-01-08
ACC000960,Acevedo-King,960,Manufacturing,Manufacturing,493 Thomas Meadow Apt. 337,East Dawn,TX,9274,Partner,5980639,250,2022-09-10
ACC000961,"Zuniga, Barton and Stanley",961,Retailer,Retail,7436 Danielle Branch Suite 802,East Nancy,AK,92338,Customer,6608680,10,2021-02-27
ACC000962,"Davenport, Hale and Robinson",962,Tech,Tech,45907 Meghan Estates,East Danielleshire,CA,48468,Customer,42928250,250,2020-06-16
ACC000963,Murphy PLC,963,Manufacturing,Manufacturing,882 James Roads Suite 458,Banksside,CA,24641,Partner,7851672,250,2022-03-25
ACC000964,Turner LLC,964,Retailer,Retail,66554 Young Coves Apt. 458,South Timothy,AL,60867,Partner,32922731,250,2020-07-05
ACC000965,West-Guerrero,965,Tech,Tech,895 Stephanie Trail,Lake Emilymouth,IL,50356,Prospect,36615679,1000,2021-01-13
ACC000966,"Robinson, Ferguson and Rose",966,Manufacturing,Manufacturing,00507 Elliott Ports,Briantown,MP,49199,Partner,25698353,500,2021-01-17
ACC000967,"Walker, Peters and Waters",967,Retailer,Retail,6697 Keller Burg,West Jimhaven,VA,53368,Partner,3094191,250,2022-06-19
ACC000968,"Garrett, Gordon and Nielsen",968,Tech,Tech,6394 Joseph Streets Suite 645,Mariahmouth,AS,18703,Partner,17776529,100,2021-07-04
ACC000969,"Miller, Green and Lane",969,Manufacturing,Manufacturing,071 Justin Streets Suite 675,East Stephanie,VI,43222,Prospect,4236548,50,2020-07-17
ACC000970,"Garcia, Mendoza and Rivera",970,Retailer,Retail,20944 Merritt Bridge,West Michaelmouth,WA,86977,Customer,44938195,500,2022-04-27
ACC000971,Perry Ltd,971,Tech,Tech,7052 Nicholas Parkways,Lake Davidside,FM,71244,Prospect,15368122,5000,2020-05-04
ACC000972,Roberts-Richardson,972,Manufacturing,Manufacturing,2845 Amber Court,West Rebecca,NH,73079,Partner,35169902,1000,2022-08-30
ACC000973,Guerra and Sons,973,Retailer,Retail,074 Mejia Flats,North Markview,UT,42895,Prospect,15913668,2500,2021-09-04
ACC000974,"Bell, Silva and Espinoza",974,Tech,Tech,767 Craig Harbor,New Kaitlyn,KY,65330,Customer,26594872,10,2022-10-25
ACC000975,"Arroyo, Spencer and Campbell",975,Manufacturing,Manufacturing,08360 Luis River,South Allen,GU,98460,Prospect,34783028,50,2020-09-03
ACC000976,"Young, Zuniga and Ritter",976,Retailer,Retail,959 Johnson Club Apt. 275,Tiffanyborough,NC,14870,Partner,11701711,50,2021-03-09
ACC000977,Rogers-Jones,977,Tech,Tech,9988 Pratt Squares,East Samuel,TN,638,Customer,8568199,10,2022-05-17
ACC000978,"Cross, Braun and Kelley",978,Manufacturing,Manufacturing,55086 Brian Plaza,Lake Mark,CO,59373,Customer,45943774,1000,2021-02-17
ACC000979,"Bell, Chapman and Wyatt",979,Retailer,Retail,4085 Davila Cliffs Suite 956,Kimfurt,CO,41049,Prospect,10023941,250,2021-10-16
ACC000980,"Stevens, Mcdaniel and Griffin",980,Tech,Tech,5303 Moran Throughway,New Nicole,KY,41175,Prospect,4597096,25,2022-03-05
ACC000981,"Ho, Hernandez and Martin",981,Manufacturing,Manufacturing,13649 Lee Drive Apt. 851,Smithburgh,AS,27147,Prospect,26766042,5000,2021-10-29
ACC000982,Martinez and Sons,982,Retailer,Retail,2592 Moore Field Suite 731,Harrellville,FM,46966,Partner,34975683,2500,2020-01-26
ACC000983,Robbins PLC,983,Tech,Tech,2783 Kelly Expressway,East Michele,NY,80850,Prospect,41912709,5000,2022-05-09
ACC000984,Farley-Lewis,984,Manufacturing,Manufacturing,3552 Wallace Centers Apt. 806,New Suzanneberg,WY,67661,Customer,27912758,50,2020-10-30
ACC000985,Gilbert-Robinson,985,Retailer,Retail,72829 Andrea Bypass,New Kristin,NM,40678,Prospect,39555591,25,2020-08-04
ACC000986,"Hunter, Larsen and Chavez",986,Tech,Tech,7027 Reese Mountains,West Melissaville,MP,43196,Prospect,6877353,250,2021-12-05
ACC000987,"Montgomery, Mckee and Hayes",987,Manufacturing,Manufacturing,72386 Trevor Mall Apt. 432,Williamsbury,FL,55106,Partner,17825909,1000,2022-09-21
ACC000988,Taylor-Simmons,988,Retailer,Retail,57805 Robert Meadow Suite 589,Jenniferhaven,WY,63963,Prospect,40966758,2500,2020-03-17
ACC000989,"Robertson, Ferguson and Johnson",989,Tech,Tech,382 Flores Lane Suite 711,Amyside,WI,29603,Customer,18582730,1000,2020-10-21
ACC000990,Gonzalez-Smith,990,Manufacturing,Manufacturing,5933 Tracey Glens,Dannyton,MD,38949,Prospect,40946163,1000,2020-03-20
ACC000991,Boyd-Hernandez,991,Retailer,Retail,3011 Melinda Course Apt. 469,South Michellebury,AK,64511,Partner,22346190,100,2020-04-10
ACC000992,Hill-Osborne,992,Tech,Tech,61030 Kara Coves,New Dominicmouth,MN,11733,Prospect,31991352,250,2022-02-01
ACC000993,Brown-Williams,993,Manufacturing,Manufacturing,37969 Crawford Station,East Jessica,RI,75718,Customer,22773808,250,2021-09-28
ACC000994,"Nunez, Tran and Skinner",994,Retailer,Retail,29706 Mark Hills Apt. 895,East Rebecca,WA,55042,Partner,33092006,25,2021-04-11
ACC000995,"Terrell, Martin and Ward",995,Tech,Tech,73266 Schmitt Lake Suite 428,South Whitney,PA,12996,Customer,20264901,2500,2021-10-19
ACC000996,Shaffer PLC,996,Manufacturing,Manufacturing,440 Vaughn Plaza Apt. 616,Lake Jennifer,KS,81071,Partner,49008900,1000,2020-07-01
ACC000997,Price PLC,997,Retailer,Retail,46823 Sarah Field Suite 629,Kimberlytown,MP,99212,Customer,29743099,100,2022-04-13
ACC000998,Holland Group,998,Tech,Tech,7775 Spencer Squares Suite 587,Lake Justinstad,PW,94614,Prospect,32611582,5000,2022-02-04
ACC000999,Potts-Pearson,999,Manufacturing,Manufacturing,5297 Nelson Circle Suite 923,Hallmouth,OH,73309,Customer,34679164,50,2020-05-14
ACC001000,"Murray, Zimmerman and Solomon",1000,Retailer,Retail,78668 Mary Grove Suite 926,Maldonadohaven,FM,55463,Partner,47718396,5000,2022-04-06
