opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00003807,3807.0,ACC000990,Deal 3807,Closed Won,177928.21,100.0,2024-02-29,2022-01-11,Partner Referral,Existing Customer - Replacement,95
OPP00003808,3808.0,ACC000009,Deal 3808,Closed Won,140465.16,100.0,2024-08-14,2024-06-14,Purchased List,Existing Customer - Upgrade,13556
OPP00003809,3809.0,ACC000835,Deal 3809,Closed Won,124314.76,100.0,2023-02-12,2021-10-15,Web,New Customer,
OPP00003810,3810.0,ACC000496,Deal 3810,Closed Won,166663.24,100.0,2024-08-31,2023-11-20,Other,New Customer,29300
OPP00003811,3811.0,ACC000390,Deal 3811,Closed Won,44272.93,100.0,2023-04-12,2021-09-14,Purchased List,New Customer,
OPP00003812,3812.0,ACC000936,Deal 3812,Closed Won,42908.63,100.0,2024-02-21,2021-09-21,Phone Inquiry,Existing Customer - Downgrade,
OPP00003813,3813.0,ACC000580,Deal 3813,Closed Won,41739.26,100.0,2024-10-04,2024-08-07,Other,Existing Customer - Downgrade,34150
OPP00003814,3814.0,ACC000153,Deal 3814,Closed Won,162890.42,100.0,2023-10-29,2022-12-29,Web,Existing Customer - Replacement,536
OPP00003815,3815.0,ACC000720,Deal 3815,Closed Won,7741.98,100.0,2022-04-21,2021-08-30,Web,Existing Customer - Downgrade,
OPP00003816,3816.0,ACC000865,Deal 3816,Closed Won,150794.54,100.0,2025-11-03,2025-09-29,Purchased List,Existing Customer - Replacement,33858
OPP00003817,3817.0,ACC000264,Deal 3817,Closed Won,132782.96,100.0,2022-09-07,2021-11-24,Web,Existing Customer - Replacement,
OPP00003818,3818.0,ACC000901,Deal 3818,Closed Won,28243.26,100.0,2024-06-02,2021-10-28,Purchased List,New Customer,
OPP00003819,3819.0,ACC000253,Deal 3819,Closed Won,132123.26,100.0,2025-10-19,2021-12-13,Web,Existing Customer - Upgrade,
OPP00003820,3820.0,ACC000469,Deal 3820,Closed Won,109504.0,100.0,2022-01-05,2021-09-19,Purchased List,Existing Customer - Upgrade,
OPP00003821,3821.0,ACC000367,Deal 3821,Closed Won,136290.84,100.0,2022-11-11,2022-01-18,Purchased List,Existing Customer - Upgrade,355
OPP00003822,3822.0,ACC000351,Deal 3822,Closed Won,49934.37,100.0,2024-08-08,2023-12-06,Web,Existing Customer - Replacement,12026
OPP00003823,3823.0,ACC000538,Deal 3823,Closed Won,46632.6,100.0,2025-02-27,2021-11-22,Phone Inquiry,Existing Customer - Replacement,
OPP00003824,3824.0,ACC000608,Deal 3824,Closed Won,13496.0,100.0,2025-08-15,2021-08-17,Purchased List,Existing Customer - Upgrade,
OPP00003825,3825.0,ACC000591,Deal 3825,Closed Won,198508.81,100.0,2023-11-26,2021-09-11,Web,New Customer,
OPP00003826,3826.0,ACC000380,Deal 3826,Closed Won,183806.92,100.0,2024-04-09,2021-11-25,Phone Inquiry,Existing Customer - Upgrade,
OPP00003827,3827.0,ACC000986,Deal 3827,Closed Won,114482.01,100.0,2024-10-28,2024-09-03,Web,Existing Customer - Downgrade,39742
OPP00003828,3828.0,ACC000178,Deal 3828,Closed Won,22588.09,100.0,2025-11-22,2025-03-26,Partner Referral,Existing Customer - Downgrade,17027
OPP00003829,3829.0,ACC000024,Deal 3829,Closed Won,132367.97,100.0,2023-11-11,2022-01-07,Other,Existing Customer - Replacement,127
OPP00003830,3830.0,ACC000933,Deal 3830,Closed Won,47481.66,100.0,2022-08-22,2021-09-03,Web,Existing Customer - Downgrade,
OPP00003831,3831.0,ACC000183,Deal 3831,Closed Won,131126.73,100.0,2022-01-01,2021-09-05,Web,Existing Customer - Replacement,
OPP00003832,3832.0,ACC000217,Deal 3832,Closed Won,170922.0,100.0,2022-05-09,2021-10-03,Other,Existing Customer - Downgrade,
OPP00003833,3833.0,ACC000040,Deal 3833,Closed Won,190985.73,100.0,2024-07-27,2021-12-25,Web,New Customer,
OPP00003834,3834.0,ACC000933,Deal 3834,Closed Won,150226.49,100.0,2023-11-04,2023-03-10,Partner Referral,Existing Customer - Downgrade,29525
OPP00003835,3835.0,ACC000079,Deal 3835,Closed Won,244919.96,100.0,2022-05-19,2021-10-14,Other,Existing Customer - Upgrade,
OPP00003836,3836.0,ACC000860,Deal 3836,Closed Won,151916.45,100.0,2022-09-10,2021-11-30,Web,New Customer,
OPP00003837,3837.0,ACC000105,Deal 3837,Closed Won,294605.67,100.0,2025-11-20,2025-01-13,Web,Existing Customer - Upgrade,1764
OPP00003838,3838.0,ACC000245,Deal 3838,Closed Won,195378.94,100.0,2022-04-01,2021-12-08,Purchased List,Existing Customer - Replacement,
OPP00003839,3839.0,ACC000058,Deal 3839,Closed Won,249297.12,100.0,2024-06-17,2021-09-08,Partner Referral,Existing Customer - Downgrade,
OPP00003840,3840.0,ACC000863,Deal 3840,Closed Won,299283.6,100.0,2022-09-17,2022-01-09,Phone Inquiry,Existing Customer - Downgrade,14502
OPP00003841,3841.0,ACC000270,Deal 3841,Closed Won,6032.94,100.0,2025-09-05,2025-06-13,Other,New Customer,27863
OPP00003842,3842.0,ACC000773,Deal 3842,Closed Won,129055.97,100.0,2023-09-21,2021-11-27,Phone Inquiry,Existing Customer - Upgrade,
OPP00003843,3843.0,ACC000628,Deal 3843,Closed Won,130803.85,100.0,2022-05-26,2021-10-18,Phone Inquiry,Existing Customer - Downgrade,
OPP00003844,3844.0,ACC000700,Deal 3844,Closed Won,43014.93,100.0,2023-11-27,2022-01-12,Partner Referral,New Customer,328
OPP00003845,3845.0,ACC000392,Deal 3845,Closed Won,120388.4,100.0,2023-06-03,2022-12-24,Web,New Customer,22554
OPP00003846,3846.0,ACC000580,Deal 3846,Closed Won,112168.63,100.0,2025-05-16,2021-09-13,Partner Referral,New Customer,
OPP00003847,3847.0,ACC000661,Deal 3847,Closed Won,99387.93,100.0,2024-09-29,2021-10-26,Phone Inquiry,Existing Customer - Replacement,
OPP00003848,3848.0,ACC000402,Deal 3848,Closed Won,7350.95,100.0,2023-05-08,2021-11-10,Purchased List,Existing Customer - Upgrade,
OPP00003849,3849.0,ACC000781,Deal 3849,Closed Won,141171.38,100.0,2024-06-23,2023-12-03,Purchased List,Existing Customer - Downgrade,7162
OPP00003850,3850.0,ACC000275,Deal 3850,Closed Won,97952.91,100.0,2022-05-21,2021-09-24,Phone Inquiry,New Customer,
OPP00003851,3851.0,ACC000662,Deal 3851,Closed Won,80606.39,100.0,2023-12-14,2023-10-11,Purchased List,New Customer,6613
OPP00003852,3852.0,ACC000866,Deal 3852,Closed Won,65690.72,100.0,2023-10-15,2021-12-19,Phone Inquiry,Existing Customer - Upgrade,
OPP00003853,3853.0,ACC000083,Deal 3853,Closed Won,198475.31,100.0,2022-09-16,2022-01-02,Purchased List,New Customer,128
OPP00003854,3854.0,ACC000037,Deal 3854,Closed Won,101510.33,100.0,2024-06-07,2023-09-28,Phone Inquiry,Existing Customer - Upgrade,7604
OPP00003855,3855.0,ACC000691,Deal 3855,Closed Won,81729.0,100.0,2024-11-16,2021-10-15,Partner Referral,Existing Customer - Upgrade,
OPP00003856,3856.0,ACC000657,Deal 3856,Closed Won,162723.4,100.0,2022-08-14,2021-10-31,Purchased List,New Customer,
OPP00003857,3857.0,ACC000500,Deal 3857,Closed Won,62876.98,100.0,2022-02-27,2021-09-26,Web,Existing Customer - Replacement,
OPP00003858,3858.0,ACC000883,Deal 3858,Closed Won,11905.36,100.0,2024-04-03,2023-06-22,Web,Existing Customer - Upgrade,40074
OPP00003859,3859.0,ACC000772,Deal 3859,Closed Won,20302.86,100.0,2023-09-07,2021-10-14,Purchased List,Existing Customer - Downgrade,
OPP00003860,3860.0,ACC000241,Deal 3860,Closed Won,154336.37,100.0,2023-01-04,2021-11-26,Phone Inquiry,Existing Customer - Downgrade,
OPP00003861,3861.0,ACC000480,Deal 3861,Closed Won,37046.9,100.0,2022-06-13,2021-09-13,Purchased List,Existing Customer - Upgrade,
OPP00003862,3862.0,ACC000787,Deal 3862,Closed Won,62340.8,100.0,2025-09-18,2021-11-13,Other,Existing Customer - Replacement,
OPP00003863,3863.0,ACC000513,Deal 3863,Closed Won,213544.97,100.0,2022-08-29,2021-09-17,Web,Existing Customer - Downgrade,
OPP00003864,3864.0,ACC000333,Deal 3864,Closed Won,177525.32,100.0,2024-09-10,2022-01-03,Purchased List,New Customer,326
OPP00003865,3865.0,ACC000961,Deal 3865,Closed Won,229850.53,100.0,2025-03-25,2024-03-28,Web,Existing Customer - Upgrade,21974
OPP00003866,3866.0,ACC000618,Deal 3866,Closed Won,322739.59,100.0,2024-04-01,2023-11-26,Partner Referral,Existing Customer - Replacement,3378
OPP00003867,3867.0,ACC000739,Deal 3867,Closed Won,127318.08,100.0,2022-02-03,2021-09-30,Partner Referral,Existing Customer - Downgrade,
OPP00003868,3868.0,ACC000647,Deal 3868,Closed Won,89325.13,100.0,2024-08-09,2024-02-02,Partner Referral,Existing Customer - Replacement,45027
OPP00003869,3869.0,ACC000139,Deal 3869,Closed Won,83319.41,100.0,2023-12-11,2023-01-27,Purchased List,Existing Customer - Downgrade,13095
OPP00003870,3870.0,ACC000765,Deal 3870,Closed Won,85179.65,100.0,2023-06-05,2022-07-23,Other,Existing Customer - Upgrade,14701
OPP00003871,3871.0,ACC000485,Deal 3871,Closed Won,110070.89,100.0,2023-02-18,2023-01-02,Partner Referral,New Customer,19328
OPP00003872,3872.0,ACC000339,Deal 3872,Closed Won,25673.76,100.0,2022-08-15,2022-07-11,Partner Referral,New Customer,26986
OPP00003873,3873.0,ACC000439,Deal 3873,Closed Won,13676.98,100.0,2024-06-24,2021-11-05,Partner Referral,Existing Customer - Replacement,
OPP00003874,3874.0,ACC000932,Deal 3874,Closed Won,98537.71,100.0,2022-11-23,2022-05-24,Other,Existing Customer - Upgrade,38911
OPP00003875,3875.0,ACC000019,Deal 3875,Closed Won,99387.93,100.0,2024-12-17,2024-04-15,Partner Referral,Existing Customer - Upgrade,26942
OPP00003876,3876.0,ACC000343,Deal 3876,Closed Won,144372.43,100.0,2023-10-03,2021-08-23,Phone Inquiry,Existing Customer - Replacement,
OPP00003877,3877.0,ACC000059,Deal 3877,Closed Won,329756.5,100.0,2023-04-04,2023-01-07,Phone Inquiry,Existing Customer - Replacement,47949
OPP00003878,3878.0,ACC000343,Deal 3878,Closed Won,104206.83,100.0,2022-04-10,2022-02-24,Purchased List,Existing Customer - Replacement,46405
OPP00003879,3879.0,ACC000749,Deal 3879,Closed Won,3791.2,100.0,2025-02-25,2025-01-14,Other,Existing Customer - Downgrade,30467
OPP00003880,3880.0,ACC000736,Deal 3880,Closed Won,98703.1,100.0,2024-04-28,2023-06-27,Other,Existing Customer - Upgrade,8672
OPP00003881,3881.0,ACC000552,Deal 3881,Closed Won,14438.8,100.0,2024-04-19,2023-11-17,Phone Inquiry,Existing Customer - Replacement,38142
OPP00003882,3882.0,ACC000622,Deal 3882,Closed Won,87810.32,100.0,2023-06-07,2022-10-07,Other,Existing Customer - Replacement,44188
OPP00003883,3883.0,ACC000634,Deal 3883,Closed Won,131742.23,100.0,2022-09-14,2022-01-25,Purchased List,Existing Customer - Upgrade,15594
OPP00003884,3884.0,ACC000192,Deal 3884,Closed Won,98573.07,100.0,2022-06-06,2021-12-16,Partner Referral,Existing Customer - Upgrade,
OPP00003885,3885.0,ACC000829,Deal 3885,Closed Won,25193.64,100.0,2022-06-13,2022-04-25,Other,Existing Customer - Replacement,1221
OPP00003886,3886.0,ACC000567,Deal 3886,Closed Won,215449.41,100.0,2024-09-28,2021-12-02,Purchased List,Existing Customer - Replacement,
OPP00003887,3887.0,ACC000319,Deal 3887,Closed Won,246557.12,100.0,2022-08-30,2021-11-17,Purchased List,Existing Customer - Downgrade,
OPP00003888,3888.0,ACC000641,Deal 3888,Closed Won,45809.83,100.0,2022-02-22,2022-01-19,Other,Existing Customer - Downgrade,8520
OPP00003889,3889.0,ACC000303,Deal 3889,Closed Won,90653.84,100.0,2024-12-16,2024-10-19,Partner Referral,Existing Customer - Upgrade,33734
OPP00003890,3890.0,ACC000862,Deal 3890,Closed Won,44396.91,100.0,2022-06-03,2022-01-21,Other,New Customer,43738
OPP00003891,3891.0,ACC000541,Deal 3891,Closed Won,113129.58,100.0,2025-11-09,2021-11-14,Web,Existing Customer - Downgrade,
OPP00003892,3892.0,ACC000102,Deal 3892,Closed Won,111356.33,100.0,2023-04-18,2022-12-14,Purchased List,New Customer,6703
OPP00003893,3893.0,ACC000066,Deal 3893,Closed Won,49038.56,100.0,2025-10-20,2024-11-20,Phone Inquiry,Existing Customer - Replacement,37700
OPP00003894,3894.0,ACC000315,Deal 3894,Closed Won,126965.67,100.0,2023-12-11,2021-09-14,Purchased List,Existing Customer - Replacement,
OPP00003895,3895.0,ACC000491,Deal 3895,Closed Won,195311.95,100.0,2022-03-21,2021-09-04,Other,Existing Customer - Downgrade,
OPP00003896,3896.0,ACC000425,Deal 3896,Closed Won,136113.58,100.0,2023-06-15,2022-11-03,Partner Referral,New Customer,30557
OPP00003897,3897.0,ACC000880,Deal 3897,Closed Won,53662.54,100.0,2022-03-22,2022-01-31,Purchased List,New Customer,35400
OPP00003898,3898.0,ACC000763,Deal 3898,Closed Won,175045.61,100.0,2023-04-09,2021-09-18,Purchased List,Existing Customer - Downgrade,
OPP00003899,3899.0,ACC000194,Deal 3899,Closed Won,157638.84,100.0,2022-07-22,2022-02-01,Web,Existing Customer - Upgrade,44917
OPP00003900,3900.0,ACC000445,Deal 3900,Closed Won,262595.64,100.0,2025-03-29,2021-12-13,Web,Existing Customer - Replacement,
OPP00003901,3901.0,ACC000966,Deal 3901,Closed Won,50051.38,100.0,2024-03-21,2023-12-12,Web,New Customer,16746
OPP00003902,3902.0,ACC000335,Deal 3902,Closed Won,37333.72,100.0,2023-11-09,2021-10-25,Web,Existing Customer - Replacement,
OPP00003903,3903.0,ACC000024,Deal 3903,Closed Won,214952.78,100.0,2022-12-06,2022-08-29,Web,Existing Customer - Downgrade,23422
OPP00003904,3904.0,ACC000313,Deal 3904,Closed Won,161093.45,100.0,2022-03-22,2022-02-18,Web,New Customer,12655
OPP00003905,3905.0,ACC000797,Deal 3905,Closed Won,242848.27,100.0,2022-07-09,2022-01-24,Web,Existing Customer - Replacement,68
OPP00003906,3906.0,ACC000027,Deal 3906,Closed Won,94926.32,100.0,2024-09-21,2021-10-26,Partner Referral,Existing Customer - Downgrade,
OPP00003907,3907.0,ACC000337,Deal 3907,Closed Won,148856.6,100.0,2023-08-31,2021-11-09,Phone Inquiry,Existing Customer - Upgrade,
OPP00003908,3908.0,ACC000133,Deal 3908,Closed Won,156834.92,100.0,2022-12-01,2021-09-03,Partner Referral,Existing Customer - Replacement,
OPP00003909,3909.0,ACC000621,Deal 3909,Closed Won,191592.16,100.0,2022-11-01,2021-11-03,Phone Inquiry,New Customer,
OPP00003910,3910.0,ACC000922,Deal 3910,Closed Won,44643.95,100.0,2024-08-01,2021-08-20,Other,Existing Customer - Replacement,
OPP00003911,3911.0,ACC000096,Deal 3911,Closed Won,66861.02,100.0,2025-05-18,2021-12-02,Phone Inquiry,Existing Customer - Downgrade,
OPP00003912,3912.0,ACC000969,Deal 3912,Closed Won,63229.16,100.0,2024-04-27,2023-12-31,Other,New Customer,2566
OPP00003913,3913.0,ACC000037,Deal 3913,Closed Won,109187.64,100.0,2023-05-15,2021-12-16,Web,Existing Customer - Replacement,
OPP00003914,3914.0,ACC000276,Deal 3914,Closed Won,52315.91,100.0,2025-08-30,2025-05-06,Web,New Customer,43179
OPP00003915,3915.0,ACC000607,Deal 3915,Closed Won,116376.92,100.0,2024-06-04,2023-07-29,Purchased List,Existing Customer - Upgrade,11534
OPP00003916,3916.0,ACC000985,Deal 3916,Closed Won,77051.3,100.0,2025-07-09,2024-09-23,Purchased List,Existing Customer - Upgrade,25198
OPP00003917,3917.0,ACC000590,Deal 3917,Closed Won,77667.97,100.0,2024-03-15,2021-12-04,Phone Inquiry,Existing Customer - Replacement,
OPP00003918,3918.0,ACC000836,Deal 3918,Closed Won,23193.36,100.0,2024-06-05,2024-05-01,Web,Existing Customer - Upgrade,36276
OPP00003919,3919.0,ACC000641,Deal 3919,Closed Won,112675.04,100.0,2023-06-20,2022-06-22,Purchased List,Existing Customer - Downgrade,38955
OPP00003920,3920.0,ACC000324,Deal 3920,Closed Won,178795.17,100.0,2024-06-30,2023-07-11,Phone Inquiry,Existing Customer - Upgrade,28836
OPP00003921,3921.0,ACC000539,Deal 3921,Closed Won,215779.5,100.0,2023-06-11,2021-12-08,Web,Existing Customer - Downgrade,
OPP00003922,3922.0,ACC000890,Deal 3922,Closed Won,106616.28,100.0,2024-08-18,2021-09-19,Purchased List,Existing Customer - Upgrade,
OPP00003923,3923.0,ACC000674,Deal 3923,Closed Won,21196.81,100.0,2025-06-07,2021-10-21,Other,Existing Customer - Downgrade,
OPP00003924,3924.0,ACC000377,Deal 3924,Closed Won,167503.22,100.0,2022-08-06,2021-12-28,Other,Existing Customer - Replacement,
OPP00003925,3925.0,ACC000193,Deal 3925,Closed Won,107565.83,100.0,2022-10-16,2022-02-09,Purchased List,Existing Customer - Downgrade,8894
OPP00003926,3926.0,ACC000421,Deal 3926,Closed Won,154785.09,100.0,2022-07-21,2022-03-18,Partner Referral,Existing Customer - Replacement,29095
OPP00003927,3927.0,ACC000790,Deal 3927,Closed Won,60972.31,100.0,2023-08-02,2022-01-10,Purchased List,Existing Customer - Downgrade,349
OPP00003928,3928.0,ACC000533,Deal 3928,Closed Won,67457.68,100.0,2024-01-03,2021-09-22,Other,Existing Customer - Upgrade,
OPP00003929,3929.0,ACC000235,Deal 3929,Closed Won,108445.36,100.0,2022-07-26,2021-10-05,Phone Inquiry,New Customer,
OPP00003930,3930.0,ACC000064,Deal 3930,Closed Won,36376.26,100.0,2025-01-29,2021-10-10,Phone Inquiry,Existing Customer - Downgrade,
OPP00003931,3931.0,ACC000640,Deal 3931,Closed Won,202305.83,100.0,2025-07-29,2021-12-06,Phone Inquiry,Existing Customer - Replacement,
OPP00003932,3932.0,ACC000221,Deal 3932,Closed Won,68561.69,100.0,2024-06-30,2021-10-04,Purchased List,Existing Customer - Replacement,
OPP00003933,3933.0,ACC000417,Deal 3933,Closed Won,44308.75,100.0,2024-11-26,2024-07-23,Partner Referral,Existing Customer - Upgrade,28949
OPP00003934,3934.0,ACC000990,Deal 3934,Closed Won,175673.91,100.0,2023-03-13,2022-04-18,Other,Existing Customer - Downgrade,45582
OPP00003935,3935.0,ACC000972,Deal 3935,Closed Won,88722.88,100.0,2023-08-22,2021-12-28,Other,Existing Customer - Upgrade,
OPP00003936,3936.0,ACC000808,Deal 3936,Closed Won,208763.29,100.0,2023-05-21,2022-01-10,Purchased List,New Customer,31
OPP00003937,3937.0,ACC000195,Deal 3937,Closed Won,146637.2,100.0,2025-01-10,2024-04-12,Other,Existing Customer - Replacement,29496
OPP00003938,3938.0,ACC000616,Deal 3938,Closed Won,65709.56,100.0,2023-12-27,2023-09-15,Purchased List,New Customer,30345
OPP00003939,3939.0,ACC000557,Deal 3939,Closed Won,79570.78,100.0,2025-04-14,2024-07-27,Purchased List,Existing Customer - Downgrade,17835
OPP00003940,3940.0,ACC000784,Deal 3940,Closed Won,150375.36,100.0,2025-04-17,2021-09-17,Web,Existing Customer - Downgrade,
OPP00003941,3941.0,ACC000855,Deal 3941,Closed Won,43459.7,100.0,2025-12-05,2021-11-07,Partner Referral,Existing Customer - Upgrade,
OPP00003942,3942.0,ACC000771,Deal 3942,Closed Won,106563.02,100.0,2022-05-12,2021-11-05,Partner Referral,Existing Customer - Replacement,
OPP00003943,3943.0,ACC000036,Deal 3943,Closed Won,44095.67,100.0,2023-05-31,2022-06-21,Phone Inquiry,Existing Customer - Upgrade,36873
OPP00003944,3944.0,ACC000042,Deal 3944,Closed Won,10826.02,100.0,2022-07-11,2021-11-27,Other,Existing Customer - Upgrade,
OPP00003945,3945.0,ACC000382,Deal 3945,Closed Won,238404.34,100.0,2022-01-13,2021-12-25,Purchased List,Existing Customer - Replacement,
OPP00003946,3946.0,ACC000224,Deal 3946,Closed Won,34749.8,100.0,2023-06-14,2022-01-14,Phone Inquiry,New Customer,371
OPP00003947,3947.0,ACC000834,Deal 3947,Closed Won,71099.78,100.0,2023-08-07,2021-11-27,Web,New Customer,
OPP00003948,3948.0,ACC000005,Deal 3948,Closed Won,150096.45,100.0,2024-07-14,2024-03-08,Web,Existing Customer - Replacement,20680
OPP00003949,3949.0,ACC000752,Deal 3949,Closed Won,104508.07,100.0,2023-06-16,2023-04-08,Phone Inquiry,Existing Customer - Replacement,44832
OPP00003950,3950.0,ACC000634,Deal 3950,Closed Won,22019.34,100.0,2025-10-13,2021-12-01,Purchased List,Existing Customer - Replacement,
OPP00003951,3951.0,ACC000556,Deal 3951,Closed Won,56018.72,100.0,2023-10-14,2021-11-24,Phone Inquiry,Existing Customer - Downgrade,
OPP00003952,3952.0,ACC000084,Deal 3952,Closed Won,205993.51,100.0,2023-04-13,2021-11-01,Phone Inquiry,New Customer,
OPP00003953,3953.0,ACC000243,Deal 3953,Closed Won,94746.28,100.0,2024-04-20,2021-11-06,Web,New Customer,
OPP00003954,3954.0,ACC000550,Deal 3954,Closed Won,106159.66,100.0,2025-11-13,2025-07-25,Phone Inquiry,Existing Customer - Replacement,21692
OPP00003955,3955.0,ACC000479,Deal 3955,Closed Won,246657.38,100.0,2023-09-15,2021-08-29,Purchased List,Existing Customer - Downgrade,
OPP00003956,3956.0,ACC000627,Deal 3956,Closed Won,35432.53,100.0,2022-08-14,2021-11-23,Phone Inquiry,New Customer,
OPP00003957,3957.0,ACC000952,Deal 3957,Closed Won,292935.01,100.0,2022-05-21,2022-03-31,Other,New Customer,48023
OPP00003958,3958.0,ACC000729,Deal 3958,Closed Won,59448.66,100.0,2023-02-24,2022-01-11,Web,Existing Customer - Replacement,516
OPP00003959,3959.0,ACC000906,Deal 3959,Closed Won,192898.77,100.0,2023-02-08,2021-12-05,Other,New Customer,
OPP00003960,3960.0,ACC000237,Deal 3960,Closed Won,50186.76,100.0,2022-05-05,2022-01-04,Other,Existing Customer - Replacement,16268
OPP00003961,3961.0,ACC000873,Deal 3961,Closed Won,30967.9,100.0,2022-03-24,2021-12-05,Phone Inquiry,Existing Customer - Upgrade,
OPP00003962,3962.0,ACC000967,Deal 3962,Closed Won,154120.97,100.0,2022-06-16,2022-01-21,Web,Existing Customer - Replacement,33475
OPP00003963,3963.0,ACC000127,Deal 3963,Closed Won,117939.87,100.0,2023-09-03,2021-11-20,Partner Referral,New Customer,
OPP00003964,3964.0,ACC000830,Deal 3964,Closed Won,19752.48,100.0,2022-10-31,2022-09-15,Other,New Customer,18013
OPP00003965,3965.0,ACC000326,Deal 3965,Closed Won,123362.19,100.0,2022-08-29,2022-06-19,Phone Inquiry,Existing Customer - Upgrade,16952
OPP00003966,3966.0,ACC000614,Deal 3966,Closed Won,25032.9,100.0,2024-01-24,2022-01-11,Purchased List,Existing Customer - Upgrade,461
